"model","term","estimate","std.error","statistic","p.value","stars"
"reg3","avg_score_Q27:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterResidential - High Income (Wellcome)",2.58639068210918,0.655946712322524,3.94298901651858,8.13455726841101e-05,"***"
"reg3","avg_score_Q27:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q27:clusterUrban Hub - Local (Wellcome)",3.78533823779639,0.959776713111567,3.94397799622001,8.10114782599545e-05,"***"
"reg3","avg_score_Q28:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterResidential - High Income (Wellcome)",0.275394442025518,0.448768490933346,0.613667063506963,0.539457534373453,""
"reg3","avg_score_Q28:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q28:clusterUrban Hub - Local (Wellcome)",5.67745185899673,0.614971092487818,9.23206298369088,3.55721985802311e-20,"***"
"reg3","avg_score_Q29:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterResidential - High Income (Wellcome)",-0.414139507337076,0.531355206951168,-0.779402369487152,0.43577203290752,""
"reg3","avg_score_Q29:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q29:clusterUrban Hub - Local (Wellcome)",13.6801399089839,1.2093250551576,11.312210766361,2.19097441253181e-29,"***"
"reg3","avg_score_Q30:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterResidential - High Income (Wellcome)",-3.48482361799082,0.58202463660729,-5.98741599377027,2.24954199032081e-09,"***"
"reg3","avg_score_Q30:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q30:clusterUrban Hub - Local (Wellcome)",0.590741390073413,0.577955608268708,1.02212242881941,0.306762242797718,""
"reg4","(Intercept)",1.86136763737781,0.127053699828366,14.6502434788777,8.16888937308418e-48,"***"
"reg4","avg_score_Q1",-0.039848636106478,0.00459684542656673,-8.66869176765859,5.49286904174792e-18,"***"
"reg4","avg_score_Q2",0.0773183662283507,0.0055764848783254,13.86507233775,4.41251480831283e-43,"***"
"reg4","avg_score_Q3",0.033595564836896,0.00537696863771944,6.24804924492642,4.42788090298925e-10,"***"
"reg4","avg_score_Q4",0.00841074118724661,0.00577167546495191,1.4572443025115,0.145098843273365,""
"reg4","avg_score_Q5",0.0110875032026621,0.00559663381892361,1.98110213413865,0.0476232743863308,"*"
"reg4","avg_score_Q6",0.0158186039857855,0.00433759036015244,3.64686442756423,0.000267604643404072,"***"
"reg4","avg_score_Q7",-0.0164862791976132,0.0047103497374696,-3.50001170114168,0.000468459725064609,"***"
"reg4","avg_score_Q8",-0.00729083112557277,0.00568070253319181,-1.28343828654522,0.199385818601217,""
"reg4","avg_score_Q9",-0.0692256815807226,0.00736529571355315,-9.39890050216693,7.54779128308351e-21,"***"
"reg4","avg_score_Q10",-0.00475519407669151,0.00690384768715982,-0.688774476519159,0.490990587296303,""
"reg4","avg_score_Q11",0.0136874903467029,0.00547320249611167,2.50081928385198,0.0124158577344839,"*"
"reg4","avg_score_Q12",0.00489386622893883,0.00527879294637124,0.927080542589377,0.35392026546232,""
"reg4","avg_score_Q15",-0.0179428195235383,0.005295838505212,-3.38809793876447,0.000708108829918542,"***"
"reg4","avg_score_Q16",-0.0788616436444184,0.00618329313079977,-12.7539875558541,8.43003268516805e-37,"***"
"reg4","avg_score_Q17",0.0174408111727318,0.00584399367005141,2.9843993949053,0.00285227374881019,"**"
"reg4","avg_score_Q18",0.0649033211307403,0.00637886452725598,10.1747451844161,3.9487483428284e-24,"***"
"reg4","avg_score_Q19",0.0300283042111983,0.0060298883554879,4.97991047941527,6.53089903660035e-07,"***"
"reg4","avg_score_Q20",-0.0206279589464645,0.0057274645914647,-3.60158646414071,0.000318719392698306,"***"
"reg4","avg_score_Q21",0.0248609592108616,0.00606124725951971,4.10162432687684,4.15432815846091e-05,"***"
"reg4","avg_score_Q22",0.0216643423076195,0.00567430372262069,3.81797368745955,0.000135844547256799,"***"
"reg4","avg_score_Q23",-0.0118193049654525,0.00661541303328633,-1.78663144779957,0.0740451898293942,"."
"reg4","avg_score_Q24",-0.0271015209166747,0.00526099406677381,-5.15140685822785,2.6640438651405e-07,"***"
"reg4","avg_score_Q25",-0.0080200606685531,0.00653023496224416,-1.22814274140558,0.219439312495715,""
"reg4","avg_score_Q26",-0.00767441279198274,0.00547152550882176,-1.4026093416926,0.160782686553877,""
"reg4","avg_score_Q27",0.0552051184000801,0.00549262464676449,10.0507720717088,1.3720586892402e-23,"***"
"reg4","avg_score_Q28",-0.0263204962164164,0.00473624641099868,-5.55724806785687,2.85296023490506e-08,"***"
"reg4","avg_score_Q29",-0.0417326287021088,0.00578926564535901,-7.20862217396501,6.31400789535654e-13,"***"
"reg4","avg_score_Q30",0.00367821285725266,0.00571666644339008,0.643419183833195,0.519975580263393,""
"reg4","scaleUpscales",25.2302202093105,6.89507221221474,3.65916692860951,0.000255106915411948,"***"
"reg4","clusterOffice - High Income (Upscale)",574.47528364047,48.8876705653755,11.7509236377349,1.48954350067227e-31,"***"
"reg4","clusterOffice - Local (Wellcome)",-24.1566283359286,5.83713543541548,-4.13843889750507,3.54238883418979e-05,"***"
"reg4","clusterResidential - High Income (Wellcome)",0.023651859459811,0.36554245882884,0.064703453425326,0.948412167988276,""
"reg4","clusterResidential - Western & Top Income (Upscale)",-21.5709061822525,6.78236716233135,-3.18043916909356,0.00147765641914504,"**"
"reg4","clusterTourist Border(Wellcome)",-2.31373901571235,0.352154740017195,-6.57023391364652,5.42608389394028e-11,"***"
"reg4","clusterUrban Hub - High Income (Upscale)",-25.563663366804,7.68860218096722,-3.32487788613718,0.000889632285984918,"***"
"reg4","clusterUrban Hub - Local (Wellcome)",0.485797065132874,0.37115861337358,1.30886647279261,0.190627371160056,""
"reg4","avg_score_Q1:scaleUpscales",-1.49398681883798,0.731469550203909,-2.04244567449392,0.0411489263636294,"*"
"reg4","avg_score_Q1:clusterOffice - High Income (Upscale)",16.410704719267,1.82853662870753,8.97477494386677,3.68917763074905e-19,"***"
"reg4","avg_score_Q1:clusterOffice - Local (Wellcome)",0.353022819762975,0.051604677806337,6.84090735122514,8.61239003670427e-12,"***"
"reg4","avg_score_Q1:clusterResidential - High Income (Wellcome)",0.0983496733431264,0.0167004463358701,5.88904460187306,4.08478582144536e-09,"***"
"reg4","avg_score_Q1:clusterResidential - Western & Top Income (Upscale)",1.66741103683334,0.793212310938584,2.10209929150033,0.0355842092995582,"*"
"reg4","avg_score_Q1:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q1:clusterUrban Hub - High Income (Upscale)",1.07089090154069,0.680061305984897,1.5746975928733,0.115376523927588,""
"reg4","avg_score_Q1:clusterUrban Hub - Local (Wellcome)",0.192313513537447,0.0209248593771909,9.19067173025204,5.20443625262116e-20,"***"
"reg4","avg_score_Q2:scaleUpscales",-1.38245958329471,2.27070163608742,-0.608824850136095,0.542662512591367,""
"reg4","avg_score_Q2:clusterOffice - High Income (Upscale)",-19.8627217030876,6.03228679647611,-3.29273497319306,0.000997653717017529,"***"
"reg4","avg_score_Q2:clusterOffice - Local (Wellcome)",1.3002147955494,0.438955264818411,2.96206675203515,0.00306723936405961,"**"
"reg4","avg_score_Q2:clusterResidential - High Income (Wellcome)",-0.103642732425619,0.0159776805360212,-6.48671953303605,9.43983606159688e-11,"***"
"reg4","avg_score_Q2:clusterResidential - Western & Top Income (Upscale)",1.30673618362947,2.33950661539221,0.558552036156733,0.5764873513416,""
"reg4","avg_score_Q2:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q2:clusterUrban Hub - High Income (Upscale)",1.19078601258184,2.33517801602764,0.509933720002848,0.610115777482087,""
"reg4","avg_score_Q2:clusterUrban Hub - Local (Wellcome)",-0.292433320263332,0.0209822265860392,-13.937191987904,1.65994212482783e-43,"***"
"reg4","avg_score_Q3:scaleUpscales",9.10563211017151,1.4377824615949,6.33310834802564,2.56861285124912e-10,"***"
"reg4","avg_score_Q3:clusterOffice - High Income (Upscale)",-5.09234762656618,5.73404627204119,-0.888089733666105,0.374526421136579,""
"reg4","avg_score_Q3:clusterOffice - Local (Wellcome)",-1.95807530071791,0.506148449803733,-3.86857907295219,0.00011057655058335,"***"
"reg4","avg_score_Q3:clusterResidential - High Income (Wellcome)",-0.0440234546471226,0.0155679656478968,-2.82782321356613,0.00470137198082733,"**"
"reg4","avg_score_Q3:clusterResidential - Western & Top Income (Upscale)",-8.71244622565291,1.46874165832404,-5.93191197122751,3.15331439487865e-09,"***"
"reg4","avg_score_Q3:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q3:clusterUrban Hub - High Income (Upscale)",-9.22200583046391,1.40646382787788,-6.55687380483745,5.93132687202378e-11,"***"
"reg4","avg_score_Q3:clusterUrban Hub - Local (Wellcome)",-0.125727876579961,0.0181207870728814,-6.93832315750339,4.36481408364836e-12,"***"
"reg4","avg_score_Q4:scaleUpscales",-5.93859433822789,2.69422952915481,-2.204190205016,0.0275470331697753,"*"
"reg4","avg_score_Q4:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q4:clusterOffice - Local (Wellcome)",0.656684406992951,0.190394177545594,3.44907819902052,0.000566191792985834,"***"
"reg4","avg_score_Q4:clusterResidential - High Income (Wellcome)",-0.119756804361614,0.0269883897233544,-4.437345302524,9.26274868996807e-06,"***"
"reg4","avg_score_Q4:clusterResidential - Western & Top Income (Upscale)",6.39593394412692,2.59937851162136,2.46056275203162,0.0138985941155344,"*"
"reg4","avg_score_Q4:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q4:clusterUrban Hub - High Income (Upscale)",7.68340842220188,2.80429462669836,2.73987203379123,0.00616363440968971,"**"
"reg4","avg_score_Q4:clusterUrban Hub - Local (Wellcome)",0.139651429112509,0.0205658182174566,6.79046307012335,1.22014328468312e-11,"***"
"reg4","avg_score_Q5:scaleUpscales",-1.00015525121925,0.0919806128271217,-10.8735441141173,2.69144811132485e-27,"***"
"reg4","avg_score_Q5:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q5:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q5:clusterResidential - High Income (Wellcome)",0.015082333424216,0.0179567139874437,0.839927251431546,0.40098108012785,""
"reg4","avg_score_Q5:clusterResidential - Western & Top Income (Upscale)",0.975993181713735,0.182336478947254,5.35270389857682,8.97133986797881e-08,"***"
"reg4","avg_score_Q5:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q5:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q5:clusterUrban Hub - Local (Wellcome)",0.1413283014918,0.0254238338385878,5.5588902283217,2.82638090537034e-08,"***"
"reg4","avg_score_Q6:scaleUpscales",-1.11422744770121,0.110592840142164,-10.0750414427272,1.07640922240052e-23,"***"
"reg4","avg_score_Q6:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q6:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q6:clusterResidential - High Income (Wellcome)",-0.019104946948633,0.014078410808914,-1.35703860385551,0.174817607415981,""
"reg4","avg_score_Q6:clusterResidential - Western & Top Income (Upscale)",0.678054484433496,0.180998053520519,3.74619765928382,0.000181140175615986,"***"
"reg4","avg_score_Q6:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q6:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q6:clusterUrban Hub - Local (Wellcome)",-0.15595740884441,0.0195924763602822,-7.96006619972585,2.02465409493847e-15,"***"
"reg4","avg_score_Q7:scaleUpscales",-2.00315782958886,0.18318685364718,-10.9350523233887,1.38592292568461e-27,"***"
"reg4","avg_score_Q7:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q7:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q7:clusterResidential - High Income (Wellcome)",0.171134588967037,0.015741311117655,10.8716858264174,2.7458105983232e-27,"***"
"reg4","avg_score_Q7:clusterResidential - Western & Top Income (Upscale)",2.05173528644015,0.257935360497855,7.95445526538116,2.11759132412676e-15,"***"
"reg4","avg_score_Q7:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q7:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q7:clusterUrban Hub - Local (Wellcome)",0.233393496163779,0.0207554460916848,11.2449279641011,4.63633403202201e-29,"***"
"reg4","avg_score_Q8:scaleUpscales",2.17938683188843,0.331742639616777,6.56951073400157,5.45232021717479e-11,"***"
"reg4","avg_score_Q8:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q8:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q8:clusterResidential - High Income (Wellcome)",0.105811733764396,0.0177223056090278,5.97053995674779,2.49359494342292e-09,"***"
"reg4","avg_score_Q8:clusterResidential - Western & Top Income (Upscale)",-1.9285209357043,0.363249987678918,-5.30907364382059,1.13956388870381e-07,"***"
"reg4","avg_score_Q8:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q8:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q8:clusterUrban Hub - Local (Wellcome)",0.072115840047607,0.0341322283359792,2.11283715020706,0.0346539757088934,"*"
"reg4","avg_score_Q9:scaleUpscales",2.93719908160409,0.256930790588038,11.4318687724492,5.71685928494675e-30,"***"
"reg4","avg_score_Q9:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q9:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q9:clusterResidential - High Income (Wellcome)",0.234254893256615,0.0231636055743969,10.1130582846541,7.35183113406508e-24,"***"
"reg4","avg_score_Q9:clusterResidential - Western & Top Income (Upscale)",-3.04857477748655,0.272199150597619,-11.1997953365884,7.64738620378515e-29,"***"
"reg4","avg_score_Q9:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q9:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q9:clusterUrban Hub - Local (Wellcome)",-0.0430165815297988,0.0334528750107727,-1.28588593703669,0.198530176949596,""
"reg4","avg_score_Q10:scaleUpscales",-0.703377846204877,0.0804042557444237,-8.74801762285646,2.75137931483116e-18,"***"
"reg4","avg_score_Q10:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q10:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q10:clusterResidential - High Income (Wellcome)",-0.0356158111792931,0.0170032289360959,-2.09464986404346,0.0362420095935618,"*"
"reg4","avg_score_Q10:clusterResidential - Western & Top Income (Upscale)",0.533852048371324,0.257511685854719,2.073117756188,0.0382019158194825,"*"
"reg4","avg_score_Q10:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q10:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q10:clusterUrban Hub - Local (Wellcome)",0.0809434120145873,0.0346987594873086,2.33274656531145,0.0196928037253709,"*"
"reg4","avg_score_Q11:scaleUpscales",1.37231086096132,0.141054762176728,9.72892258144354,3.25262958944378e-22,"***"
"reg4","avg_score_Q11:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q11:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q11:clusterResidential - High Income (Wellcome)",-0.0596666879196212,0.0186573167838113,-3.19803156107599,0.00139054438679924,"**"
"reg4","avg_score_Q11:clusterResidential - Western & Top Income (Upscale)",-1.23487963181234,0.282775037069202,-4.36700369527363,1.2798164243845e-05,"***"
"reg4","avg_score_Q11:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q11:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q11:clusterUrban Hub - Local (Wellcome)",0.0149013313039088,0.0336207198915242,0.443218686333524,0.657622797491469,""
"reg4","avg_score_Q12:scaleUpscales",2.64745841746576,0.425103667252187,6.22779482138692,5.03578108015507e-10,"***"
"reg4","avg_score_Q12:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q12:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q12:clusterResidential - High Income (Wellcome)",-0.0712041062579781,0.0167265860299198,-4.25694198030675,2.10254090122234e-05,"***"
"reg4","avg_score_Q12:clusterResidential - Western & Top Income (Upscale)",-2.70547478573108,0.425172754172999,-6.36323649428921,2.11450133609811e-10,"***"
"reg4","avg_score_Q12:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q12:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q12:clusterUrban Hub - Local (Wellcome)",0.097796929094721,0.0225560870886418,4.3357222691327,1.47547590549997e-05,"***"
"reg4","avg_score_Q15:scaleUpscales",1.3185968233644,0.16955207520565,7.77694299385647,8.62458423062031e-15,"***"
"reg4","avg_score_Q15:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q15:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q15:clusterResidential - High Income (Wellcome)",0.0721947045158595,0.0206942502778592,3.48863590352441,0.000488813540284052,"***"
"reg4","avg_score_Q15:clusterResidential - Western & Top Income (Upscale)",-1.32172178419563,0.177980724627426,-7.42620745568063,1.26563644331048e-13,"***"
"reg4","avg_score_Q15:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q15:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q15:clusterUrban Hub - Local (Wellcome)",0.0385922221599441,0.0174465206415302,2.21202971944321,0.0270003918774781,"*"
"reg4","avg_score_Q16:scaleUpscales",-3.18012467377894,0.37154976655899,-8.55908133984533,1.41381378070957e-17,"***"
"reg4","avg_score_Q16:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q16:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q16:clusterResidential - High Income (Wellcome)",0.0316810808624951,0.0224826304427121,1.40913586349344,0.158844400566844,""
"reg4","avg_score_Q16:clusterResidential - Western & Top Income (Upscale)",3.17378178455411,0.410238670774641,7.73642762287905,1.18333185372246e-14,"***"
"reg4","avg_score_Q16:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q16:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q16:clusterUrban Hub - Local (Wellcome)",-0.00856647947324341,0.0508510277850628,-0.168462268047997,0.866225038141573,""
"reg4","avg_score_Q17:scaleUpscales",0.662560076289455,0.17074778085779,3.88034370321498,0.000105374139644349,"***"
"reg4","avg_score_Q17:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q17:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q17:clusterResidential - High Income (Wellcome)",-0.194161417304167,0.0237800188319041,-8.164897541783,3.85356857179845e-16,"***"
"reg4","avg_score_Q17:clusterResidential - Western & Top Income (Upscale)",-0.637401293310756,0.222083875450934,-2.87009262611494,0.00411719381409369,"**"
"reg4","avg_score_Q17:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q17:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q17:clusterUrban Hub - Local (Wellcome)",-0.0325034218599115,0.0194342772646794,-1.67247906455387,0.0944795943254084,"."
"reg4","avg_score_Q18:scaleUpscales",0.817388141118699,0.189292122656211,4.31813077928882,1.59771765421986e-05,"***"
"reg4","avg_score_Q18:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q18:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q18:clusterResidential - High Income (Wellcome)",-0.255360293209063,0.0196264097295727,-13.011054835174,3.28244396941782e-38,"***"
"reg4","avg_score_Q18:clusterResidential - Western & Top Income (Upscale)",-0.673901611678638,0.213591141427906,-3.15510094273316,0.00161198578913823,"**"
"reg4","avg_score_Q18:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q18:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q18:clusterUrban Hub - Local (Wellcome)",-0.150852660929506,0.0370261678520139,-4.07421749753941,4.67367615974179e-05,"***"
"reg4","avg_score_Q19:scaleUpscales",-3.76320535963648,0.478473983932699,-7.86501562468609,4.31294462672926e-15,"***"
"reg4","avg_score_Q19:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q19:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q19:clusterResidential - High Income (Wellcome)",-0.0755851848977273,0.0200035967507491,-3.77857971441545,0.000159181974450791,"***"
"reg4","avg_score_Q19:clusterResidential - Western & Top Income (Upscale)",3.51883483392545,0.495833848277815,7.09680237875541,1.4169403646601e-12,"***"
"reg4","avg_score_Q19:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q19:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q19:clusterUrban Hub - Local (Wellcome)",0.224429218092436,0.0271175120502445,8.27617289066207,1.53872670116061e-16,"***"
"reg4","avg_score_Q20:scaleUpscales",-1.95160272004018,0.267171020967456,-7.3046946220934,3.12277356282476e-13,"***"
"reg4","avg_score_Q20:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q20:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q20:clusterResidential - High Income (Wellcome)",-0.0192798754529047,0.0209510755266295,-0.920233208476546,0.357486171476401,""
"reg4","avg_score_Q20:clusterResidential - Western & Top Income (Upscale)",2.08720203745548,0.637466792694276,3.27421296509243,0.00106529229346856,"**"
"reg4","avg_score_Q20:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q20:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q20:clusterUrban Hub - Local (Wellcome)",-0.284473538161508,0.032478705571112,-8.75877080564846,2.5040866772274e-18,"***"
"reg4","avg_score_Q21:scaleUpscales",1.47724599842382,0.191091766442759,7.73055807648477,1.23865640469981e-14,"***"
"reg4","avg_score_Q21:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q21:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q21:clusterResidential - High Income (Wellcome)",0.165156646509279,0.0207979207502114,7.94101720517423,2.35760082966673e-15,"***"
"reg4","avg_score_Q21:clusterResidential - Western & Top Income (Upscale)",-1.84136152154758,0.420834440443224,-4.37550101557338,1.23110404405831e-05,"***"
"reg4","avg_score_Q21:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q21:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q21:clusterUrban Hub - Local (Wellcome)",-0.0729556397762223,0.0255285564088005,-2.85780514212986,0.00427982219803774,"**"
"reg4","avg_score_Q22:scaleUpscales",-0.281031471131114,0.042565331084443,-6.60235604824948,4.3774168590388e-11,"***"
"reg4","avg_score_Q22:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q22:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q22:clusterResidential - High Income (Wellcome)",0.013444107922145,0.0200526279130134,0.670441200049413,0.502601176727612,""
"reg4","avg_score_Q22:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q22:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q22:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q22:clusterUrban Hub - Local (Wellcome)",0.0616331049495244,0.0213660158829738,2.88463255326131,0.00393201129950068,"**"
"reg4","avg_score_Q23:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterResidential - High Income (Wellcome)",0.0763875259871626,0.0184096005867879,4.14933097690257,3.37842474716537e-05,"***"
"reg4","avg_score_Q23:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q23:clusterUrban Hub - Local (Wellcome)",-0.0707562999316828,0.0472485754167073,-1.49753297972796,0.134304776607345,""
"reg4","avg_score_Q24:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q24:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q24:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q24:clusterResidential - High Income (Wellcome)",0.0384448118170855,0.0207105837527545,1.85628817980431,0.0634591927360283,"."
"reg4","avg_score_Q24:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q24:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q24:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
